,year,month,day,day_of_week,hour,AEP_MW
775,2004,11,29,0,8,17907.0
776,2004,11,29,0,9,17740.0
777,2004,11,29,0,10,17617.0
778,2004,11,29,0,11,17486.0
779,2004,11,29,0,12,17275.0
780,2004,11,29,0,13,17079.0
781,2004,11,29,0,14,16999.0
782,2004,11,29,0,15,16737.0
783,2004,11,29,0,16,16660.0
784,2004,11,29,0,17,16922.0
785,2004,11,29,0,18,17949.0
786,2004,11,29,0,19,18246.0
787,2004,11,29,0,20,18179.0
788,2004,11,29,0,21,17914.0
789,2004,11,29,0,22,17355.0
790,2004,11,29,0,23,16441.0
791,2004,11,30,1,0,15234.0
792,2004,11,28,6,1,12678.0
793,2004,11,28,6,2,12292.0
794,2004,11,28,6,3,12015.0
795,2004,11,28,6,4,11934.0
796,2004,11,28,6,5,12077.0
797,2004,11,28,6,6,12253.0
798,2004,11,28,6,7,12690.0
799,2004,11,28,6,8,13423.0
800,2004,11,28,6,9,14082.0
801,2004,11,28,6,10,14509.0
802,2004,11,28,6,11,14606.0
803,2004,11,28,6,12,14716.0
804,2004,11,28,6,13,14567.0
805,2004,11,28,6,14,14565.0
806,2004,11,28,6,15,14347.0
807,2004,11,28,6,16,14318.0
808,2004,11,28,6,17,14675.0
809,2004,11,28,6,18,15910.0
810,2004,11,28,6,19,16406.0
811,2004,11,28,6,20,16582.0
812,2004,11,28,6,21,16447.0
813,2004,11,28,6,22,16162.0
814,2004,11,28,6,23,15528.0
815,2004,11,29,0,0,14837.0
816,2004,11,27,5,1,13163.0
817,2004,11,27,5,2,12878.0
818,2004,11,27,5,3,12648.0
819,2004,11,27,5,4,12607.0
820,2004,11,27,5,5,12859.0
821,2004,11,27,5,6,13113.0
822,2004,11,27,5,7,13717.0
823,2004,11,27,5,8,14321.0
824,2004,11,27,5,9,14807.0
825,2004,11,27,5,10,15000.0
826,2004,11,27,5,11,14857.0
827,2004,11,27,5,12,14443.0
828,2004,11,27,5,13,14237.0
829,2004,11,27,5,14,13888.0
830,2004,11,27,5,15,13793.0
831,2004,11,27,5,16,13907.0
832,2004,11,27,5,17,14364.0
833,2004,11,27,5,18,15281.0
834,2004,11,27,5,19,15417.0
835,2004,11,27,5,20,15368.0
836,2004,11,27,5,21,15237.0
837,2004,11,27,5,22,14906.0
838,2004,11,27,5,23,14229.0
839,2004,11,28,6,0,13428.0
840,2004,11,26,4,1,13332.0
841,2004,11,26,4,2,13123.0
842,2004,11,26,4,3,13091.0
843,2004,11,26,4,4,13156.0
844,2004,11,26,4,5,13402.0
845,2004,11,26,4,6,13919.0
846,2004,11,26,4,7,14563.0
847,2004,11,26,4,8,15072.0
848,2004,11,26,4,9,15427.0
849,2004,11,26,4,10,15493.0
850,2004,11,26,4,11,15247.0
851,2004,11,26,4,12,14915.0
852,2004,11,26,4,13,14691.0
853,2004,11,26,4,14,14366.0
854,2004,11,26,4,15,14027.0
855,2004,11,26,4,16,13989.0
856,2004,11,26,4,17,14218.0
857,2004,11,26,4,18,15132.0
858,2004,11,26,4,19,15465.0
859,2004,11,26,4,20,15375.0
860,2004,11,26,4,21,15231.0
861,2004,11,26,4,22,15008.0
862,2004,11,26,4,23,14445.0
863,2004,11,27,5,0,13781.0
864,2004,11,25,3,1,12244.0
865,2004,11,25,3,2,11750.0
866,2004,11,25,3,3,11480.0
867,2004,11,25,3,4,11438.0
868,2004,11,25,3,5,11427.0
869,2004,11,25,3,6,11657.0
870,2004,11,25,3,7,12183.0
871,2004,11,25,3,8,12850.0
872,2004,11,25,3,9,13747.0
873,2004,11,25,3,10,14652.0
874,2004,11,25,3,11,15072.0
875,2004,11,25,3,12,14980.0
876,2004,11,25,3,13,14262.0
877,2004,11,25,3,14,13472.0
878,2004,11,25,3,15,13036.0
879,2004,11,25,3,16,12847.0
880,2004,11,25,3,17,12962.0
881,2004,11,25,3,18,13618.0
882,2004,11,25,3,19,14104.0
883,2004,11,25,3,20,14314.0
884,2004,11,25,3,21,14500.0
885,2004,11,25,3,22,14583.0
886,2004,11,25,3,23,14279.0
887,2004,11,26,4,0,13784.0
888,2004,11,24,2,1,12829.0
889,2004,11,24,2,2,12420.0
890,2004,11,24,2,3,12192.0
891,2004,11,24,2,4,12146.0
892,2004,11,24,2,5,12349.0
893,2004,11,24,2,6,13180.0
894,2004,11,24,2,7,14564.0
895,2004,11,24,2,8,15665.0
896,2004,11,24,2,9,15943.0
897,2004,11,24,2,10,16226.0
898,2004,11,24,2,11,16332.0
899,2004,11,24,2,12,16350.0
900,2004,11,24,2,13,16202.0
901,2004,11,24,2,14,16062.0
902,2004,11,24,2,15,15836.0
903,2004,11,24,2,16,15663.0
904,2004,11,24,2,17,15679.0
905,2004,11,24,2,18,16202.0
906,2004,11,24,2,19,16360.0
907,2004,11,24,2,20,16068.0
908,2004,11,24,2,21,15811.0
909,2004,11,24,2,22,15325.0
910,2004,11,24,2,23,14345.0
911,2004,11,25,3,0,13165.0
912,2004,11,23,1,1,13158.0
913,2004,11,23,1,2,12767.0
914,2004,11,23,1,3,12539.0
915,2004,11,23,1,4,12462.0
916,2004,11,23,1,5,12655.0
917,2004,11,23,1,6,13484.0
918,2004,11,23,1,7,15037.0
919,2004,11,23,1,8,15885.0
920,2004,11,23,1,9,15803.0
921,2004,11,23,1,10,15860.0
922,2004,11,23,1,11,15942.0
923,2004,11,23,1,12,15784.0
924,2004,11,23,1,13,15615.0
925,2004,11,23,1,14,15500.0
926,2004,11,23,1,15,15257.0
927,2004,11,23,1,16,15161.0
928,2004,11,23,1,17,15357.0
929,2004,11,23,1,18,16153.0
930,2004,11,23,1,19,16388.0
931,2004,11,23,1,20,16224.0
932,2004,11,23,1,21,15980.0
933,2004,11,23,1,22,15497.0
934,2004,11,23,1,23,14650.0
935,2004,11,24,2,0,13661.0
936,2004,11,22,0,1,12645.0
937,2004,11,22,0,2,12352.0
938,2004,11,22,0,3,12189.0
939,2004,11,22,0,4,12212.0
940,2004,11,22,0,5,12530.0
941,2004,11,22,0,6,13369.0
942,2004,11,22,0,7,14984.0
943,2004,11,22,0,8,15915.0
944,2004,11,22,0,9,15966.0
945,2004,11,22,0,10,16017.0
946,2004,11,22,0,11,16015.0
947,2004,11,22,0,12,15776.0
948,2004,11,22,0,13,15676.0
949,2004,11,22,0,14,15523.0
950,2004,11,22,0,15,15226.0
951,2004,11,22,0,16,15140.0
952,2004,11,22,0,17,15380.0
953,2004,11,22,0,18,16321.0
954,2004,11,22,0,19,16726.0
955,2004,11,22,0,20,16604.0
956,2004,11,22,0,21,16360.0
957,2004,11,22,0,22,15855.0
958,2004,11,22,0,23,14902.0
959,2004,11,23,1,0,13871.0
960,2004,11,21,6,1,11839.0
961,2004,11,21,6,2,11343.0
962,2004,11,21,6,3,11095.0
963,2004,11,21,6,4,11053.0
964,2004,11,21,6,5,10998.0
965,2004,11,21,6,6,11306.0
966,2004,11,21,6,7,11666.0
967,2004,11,21,6,8,12352.0
968,2004,11,21,6,9,12989.0
969,2004,11,21,6,10,13427.0
970,2004,11,21,6,11,13411.0
971,2004,11,21,6,12,13399.0
972,2004,11,21,6,13,13409.0
973,2004,11,21,6,14,13394.0
974,2004,11,21,6,15,13183.0
975,2004,11,21,6,16,13186.0
976,2004,11,21,6,17,13502.0
977,2004,11,21,6,18,14467.0
978,2004,11,21,6,19,14931.0
979,2004,11,21,6,20,14937.0
980,2004,11,21,6,21,14814.0
981,2004,11,21,6,22,14490.0
982,2004,11,21,6,23,13848.0
983,2004,11,22,0,0,13160.0
984,2004,11,20,5,1,12409.0
985,2004,11,20,5,2,11868.0
986,2004,11,20,5,3,11606.0
987,2004,11,20,5,4,11585.0
988,2004,11,20,5,5,11604.0
989,2004,11,20,5,6,11901.0
990,2004,11,20,5,7,12397.0
991,2004,11,20,5,8,13130.0
992,2004,11,20,5,9,13816.0
993,2004,11,20,5,10,14252.0
994,2004,11,20,5,11,14419.0
995,2004,11,20,5,12,14392.0
996,2004,11,20,5,13,14137.0
997,2004,11,20,5,14,13920.0
998,2004,11,20,5,15,13714.0
999,2004,11,20,5,16,13581.0
1000,2004,11,20,5,17,13854.0
1001,2004,11,20,5,18,14598.0
1002,2004,11,20,5,19,14640.0
1003,2004,11,20,5,20,14316.0
1004,2004,11,20,5,21,14143.0
1005,2004,11,20,5,22,13759.0
1006,2004,11,20,5,23,13159.0
1007,2004,11,21,6,0,12471.0
1008,2004,11,19,4,1,13089.0
1009,2004,11,19,4,2,12652.0
1010,2004,11,19,4,3,12381.0
1011,2004,11,19,4,4,12318.0
1012,2004,11,19,4,5,12559.0
1013,2004,11,19,4,6,13303.0
1014,2004,11,19,4,7,14939.0
1015,2004,11,19,4,8,15854.0
1016,2004,11,19,4,9,15842.0
1017,2004,11,19,4,10,15958.0
1018,2004,11,19,4,11,15965.0
1019,2004,11,19,4,12,15806.0
1020,2004,11,19,4,13,15712.0
1021,2004,11,19,4,14,15628.0
1022,2004,11,19,4,15,15444.0
1023,2004,11,19,4,16,15192.0
1024,2004,11,19,4,17,15341.0
1025,2004,11,19,4,18,15931.0
1026,2004,11,19,4,19,15856.0
1027,2004,11,19,4,20,15540.0
1028,2004,11,19,4,21,15252.0
1029,2004,11,19,4,22,14898.0
1030,2004,11,19,4,23,14124.0
1031,2004,11,20,5,0,13167.0
1032,2004,11,18,3,1,13181.0
1033,2004,11,18,3,2,12655.0
1034,2004,11,18,3,3,12660.0
1035,2004,11,18,3,4,12555.0
1036,2004,11,18,3,5,12811.0
1037,2004,11,18,3,6,13625.0
1038,2004,11,18,3,7,15270.0
1039,2004,11,18,3,8,16160.0
1040,2004,11,18,3,9,16119.0
1041,2004,11,18,3,10,16052.0
1042,2004,11,18,3,11,16219.0
1043,2004,11,18,3,12,16074.0
1044,2004,11,18,3,13,16003.0
1045,2004,11,18,3,14,15873.0
1046,2004,11,18,3,15,15771.0
1047,2004,11,18,3,16,15650.0
1048,2004,11,18,3,17,15839.0
1049,2004,11,18,3,18,16542.0
1050,2004,11,18,3,19,16822.0
1051,2004,11,18,3,20,16630.0
1052,2004,11,18,3,21,16303.0
1053,2004,11,18,3,22,15802.0
1054,2004,11,18,3,23,14799.0
1055,2004,11,19,4,0,13771.0
1056,2004,11,17,2,1,13547.0
1057,2004,11,17,2,2,13224.0
1058,2004,11,17,2,3,13090.0
1059,2004,11,17,2,4,13047.0
1060,2004,11,17,2,5,13301.0
1061,2004,11,17,2,6,14090.0
1062,2004,11,17,2,7,15790.0
1063,2004,11,17,2,8,16594.0
1064,2004,11,17,2,9,16440.0
1065,2004,11,17,2,10,16345.0
1066,2004,11,17,2,11,16251.0
1067,2004,11,17,2,12,16072.0
1068,2004,11,17,2,13,15924.0
1069,2004,11,17,2,14,15832.0
1070,2004,11,17,2,15,15697.0
1071,2004,11,17,2,16,15714.0
1072,2004,11,17,2,17,16072.0
1073,2004,11,17,2,18,16773.0
1074,2004,11,17,2,19,16899.0
1075,2004,11,17,2,20,16782.0
1076,2004,11,17,2,21,16479.0
1077,2004,11,17,2,22,15967.0
1078,2004,11,17,2,23,14929.0
1079,2004,11,18,3,0,13910.0
1080,2004,11,16,1,1,14221.0
1081,2004,11,16,1,2,13842.0
1082,2004,11,16,1,3,13705.0
1083,2004,11,16,1,4,13668.0
1084,2004,11,16,1,5,13992.0
1085,2004,11,16,1,6,14773.0
1086,2004,11,16,1,7,16390.0
1087,2004,11,16,1,8,17175.0
1088,2004,11,16,1,9,17039.0
1089,2004,11,16,1,10,16959.0
1090,2004,11,16,1,11,16830.0
1091,2004,11,16,1,12,16452.0
1092,2004,11,16,1,13,16347.0
1093,2004,11,16,1,14,16168.0
1094,2004,11,16,1,15,15926.0
1095,2004,11,16,1,16,15732.0
1096,2004,11,16,1,17,16016.0
1097,2004,11,16,1,18,16783.0
1098,2004,11,16,1,19,17161.0
1099,2004,11,16,1,20,16963.0
1100,2004,11,16,1,21,16707.0
1101,2004,11,16,1,22,16130.0
1102,2004,11,16,1,23,15351.0
1103,2004,11,17,2,0,14269.0
1104,2004,11,15,0,1,14126.0
1105,2004,11,15,0,2,14036.0
1106,2004,11,15,0,3,14060.0
1107,2004,11,15,0,4,14252.0
1108,2004,11,15,0,5,14747.0
1109,2004,11,15,0,6,15767.0
1110,2004,11,15,0,7,17495.0
1111,2004,11,15,0,8,18161.0
1112,2004,11,15,0,9,17962.0
1113,2004,11,15,0,10,17580.0
1114,2004,11,15,0,11,17167.0
1115,2004,11,15,0,12,16659.0
1116,2004,11,15,0,13,16276.0
1117,2004,11,15,0,14,15959.0
1118,2004,11,15,0,15,15681.0
1119,2004,11,15,0,16,15497.0
1120,2004,11,15,0,17,15723.0
1121,2004,11,15,0,18,16714.0
1122,2004,11,15,0,19,17269.0
1123,2004,11,15,0,20,17344.0
1124,2004,11,15,0,21,17159.0
1125,2004,11,15,0,22,16677.0
1126,2004,11,15,0,23,15726.0
1127,2004,11,16,1,0,14877.0
1128,2004,11,14,6,1,13754.0
1129,2004,11,14,6,2,13528.0
1130,2004,11,14,6,3,13497.0
1131,2004,11,14,6,4,13572.0
1132,2004,11,14,6,5,13681.0
1133,2004,11,14,6,6,14001.0
1134,2004,11,14,6,7,14490.0
1135,2004,11,14,6,8,15050.0
1136,2004,11,14,6,9,15337.0
1137,2004,11,14,6,10,15186.0
1138,2004,11,14,6,11,14614.0
1139,2004,11,14,6,12,14250.0
1140,2004,11,14,6,13,13986.0
1141,2004,11,14,6,14,13659.0
1142,2004,11,14,6,15,13365.0
1143,2004,11,14,6,16,13241.0
1144,2004,11,14,6,17,13570.0
1145,2004,11,14,6,18,14811.0
1146,2004,11,14,6,19,15629.0
1147,2004,11,14,6,20,15877.0
1148,2004,11,14,6,21,15870.0
1149,2004,11,14,6,22,15649.0
1150,2004,11,14,6,23,14996.0
1151,2004,11,15,0,0,14470.0
1152,2004,11,13,5,1,13655.0
1153,2004,11,13,5,2,13368.0
1154,2004,11,13,5,3,13192.0
1155,2004,11,13,5,4,13118.0
1156,2004,11,13,5,5,13221.0
1157,2004,11,13,5,6,13611.0
1158,2004,11,13,5,7,14192.0
1159,2004,11,13,5,8,14701.0
1160,2004,11,13,5,9,15171.0
1161,2004,11,13,5,10,15406.0
1162,2004,11,13,5,11,15375.0
1163,2004,11,13,5,12,15012.0
1164,2004,11,13,5,13,14598.0
1165,2004,11,13,5,14,14279.0
1166,2004,11,13,5,15,13829.0
1167,2004,11,13,5,16,13780.0
1168,2004,11,13,5,17,14022.0
1169,2004,11,13,5,18,14996.0
1170,2004,11,13,5,19,15634.0
1171,2004,11,13,5,20,15679.0
1172,2004,11,13,5,21,15587.0
1173,2004,11,13,5,22,15399.0
1174,2004,11,13,5,23,14835.0
1175,2004,11,14,6,0,14257.0
1176,2004,11,12,4,1,13823.0
1177,2004,11,12,4,2,13493.0
1178,2004,11,12,4,3,13245.0
1179,2004,11,12,4,4,13201.0
1180,2004,11,12,4,5,13382.0
1181,2004,11,12,4,6,14232.0
1182,2004,11,12,4,7,15727.0
1183,2004,11,12,4,8,16515.0
1184,2004,11,12,4,9,16697.0
1185,2004,11,12,4,10,16765.0
1186,2004,11,12,4,11,16721.0
1187,2004,11,12,4,12,16597.0
1188,2004,11,12,4,13,16468.0
1189,2004,11,12,4,14,16287.0
1190,2004,11,12,4,15,16091.0
1191,2004,11,12,4,16,15888.0
1192,2004,11,12,4,17,15803.0
1193,2004,11,12,4,18,16546.0
1194,2004,11,12,4,19,16877.0
1195,2004,11,12,4,20,16580.0
1196,2004,11,12,4,21,16369.0
1197,2004,11,12,4,22,16227.0
1198,2004,11,12,4,23,15318.0
1199,2004,11,13,5,0,14434.0
1200,2004,11,11,3,1,13727.0
1201,2004,11,11,3,2,13447.0
1202,2004,11,11,3,3,13341.0
1203,2004,11,11,3,4,13330.0
1204,2004,11,11,3,5,13597.0
1205,2004,11,11,3,6,14394.0
1206,2004,11,11,3,7,15955.0
1207,2004,11,11,3,8,16668.0
1208,2004,11,11,3,9,16621.0
1209,2004,11,11,3,10,16606.0
1210,2004,11,11,3,11,16377.0
1211,2004,11,11,3,12,16365.0
1212,2004,11,11,3,13,16224.0
1213,2004,11,11,3,14,16167.0
1214,2004,11,11,3,15,16113.0
1215,2004,11,11,3,16,16134.0
1216,2004,11,11,3,17,16310.0
1217,2004,11,11,3,18,17013.0
1218,2004,11,11,3,19,17321.0
1219,2004,11,11,3,20,17159.0
1220,2004,11,11,3,21,16847.0
1221,2004,11,11,3,22,16369.0
1222,2004,11,11,3,23,15488.0
1223,2004,11,12,4,0,14636.0
1224,2004,11,10,2,1,14753.0
1225,2004,11,10,2,2,14485.0
1226,2004,11,10,2,3,14400.0
1227,2004,11,10,2,4,14454.0
1228,2004,11,10,2,5,14692.0
1229,2004,11,10,2,6,15690.0
1230,2004,11,10,2,7,17290.0
1231,2004,11,10,2,8,17897.0
1232,2004,11,10,2,9,17583.0
1233,2004,11,10,2,10,17252.0
1234,2004,11,10,2,11,16923.0
1235,2004,11,10,2,12,16475.0
1236,2004,11,10,2,13,16221.0
1237,2004,11,10,2,14,16028.0
1238,2004,11,10,2,15,15643.0
1239,2004,11,10,2,16,15517.0
1240,2004,11,10,2,17,15711.0
1241,2004,11,10,2,18,16597.0
1242,2004,11,10,2,19,17045.0
1243,2004,11,10,2,20,16887.0
1244,2004,11,10,2,21,16709.0
1245,2004,11,10,2,22,16153.0
1246,2004,11,10,2,23,15267.0
1247,2004,11,11,3,0,14373.0
1248,2004,11,9,1,1,14629.0
1249,2004,11,9,1,2,14279.0
1250,2004,11,9,1,3,14354.0
1251,2004,11,9,1,4,14340.0
1252,2004,11,9,1,5,14729.0
1253,2004,11,9,1,6,15675.0
1254,2004,11,9,1,7,17263.0
1255,2004,11,9,1,8,18034.0
1256,2004,11,9,1,9,17752.0
1257,2004,11,9,1,10,17332.0
1258,2004,11,9,1,11,17044.0
1259,2004,11,9,1,12,16573.0
1260,2004,11,9,1,13,16365.0
1261,2004,11,9,1,14,16104.0
1262,2004,11,9,1,15,15926.0
1263,2004,11,9,1,16,15639.0
1264,2004,11,9,1,17,15843.0
1265,2004,11,9,1,18,16869.0
1266,2004,11,9,1,19,17629.0
1267,2004,11,9,1,20,17718.0
1268,2004,11,9,1,21,17598.0
1269,2004,11,9,1,22,17190.0
1270,2004,11,9,1,23,16360.0
1271,2004,11,10,2,0,15367.0
1272,2004,11,8,0,1,12306.0
1273,2004,11,8,0,2,12052.0
1274,2004,11,8,0,3,12110.0
1275,2004,11,8,0,4,12202.0
1276,2004,11,8,0,5,12557.0
1277,2004,11,8,0,6,13638.0
1278,2004,11,8,0,7,15465.0
1279,2004,11,8,0,8,16248.0
1280,2004,11,8,0,9,16261.0
1281,2004,11,8,0,10,16199.0
1282,2004,11,8,0,11,16248.0
1283,2004,11,8,0,12,16035.0
1284,2004,11,8,0,13,15818.0
1285,2004,11,8,0,14,15715.0
1286,2004,11,8,0,15,15516.0
1287,2004,11,8,0,16,15287.0
1288,2004,11,8,0,17,15491.0
1289,2004,11,8,0,18,16490.0
1290,2004,11,8,0,19,17380.0
1291,2004,11,8,0,20,17450.0
1292,2004,11,8,0,21,17306.0
1293,2004,11,8,0,22,16945.0
1294,2004,11,8,0,23,16027.0
1295,2004,11,9,1,0,15170.0
1296,2004,11,7,6,1,12252.0
1297,2004,11,7,6,2,11879.0
1298,2004,11,7,6,3,11706.0
1299,2004,11,7,6,4,11707.0
1300,2004,11,7,6,5,11789.0
1301,2004,11,7,6,6,12007.0
1302,2004,11,7,6,7,12452.0
1303,2004,11,7,6,8,12903.0
1304,2004,11,7,6,9,13398.0
1305,2004,11,7,6,10,13408.0
1306,2004,11,7,6,11,13155.0
1307,2004,11,7,6,12,13042.0
1308,2004,11,7,6,13,13009.0
1309,2004,11,7,6,14,12867.0
1310,2004,11,7,6,15,12629.0
1311,2004,11,7,6,16,12620.0
1312,2004,11,7,6,17,12849.0
1313,2004,11,7,6,18,13733.0
1314,2004,11,7,6,19,14397.0
1315,2004,11,7,6,20,14525.0
1316,2004,11,7,6,21,14294.0
1317,2004,11,7,6,22,13901.0
1318,2004,11,7,6,23,13320.0
1319,2004,11,8,0,0,12703.0
1320,2004,11,6,5,1,13503.0
1321,2004,11,6,5,2,13159.0
1322,2004,11,6,5,3,12988.0
1323,2004,11,6,5,4,12987.0
1324,2004,11,6,5,5,13076.0
1325,2004,11,6,5,6,13487.0
1326,2004,11,6,5,7,14160.0
1327,2004,11,6,5,8,14635.0
1328,2004,11,6,5,9,15098.0
1329,2004,11,6,5,10,15074.0
1330,2004,11,6,5,11,14809.0
1331,2004,11,6,5,12,14447.0
1332,2004,11,6,5,13,14083.0
1333,2004,11,6,5,14,13759.0
1334,2004,11,6,5,15,13380.0
1335,2004,11,6,5,16,13214.0
1336,2004,11,6,5,17,13254.0
1337,2004,11,6,5,18,14047.0
1338,2004,11,6,5,19,14579.0
1339,2004,11,6,5,20,14053.0
1340,2004,11,6,5,21,14299.0
1341,2004,11,6,5,22,13974.0
1342,2004,11,6,5,23,13420.0
1343,2004,11,7,6,0,12804.0
1344,2004,11,5,4,1,13305.0
1345,2004,11,5,4,2,12993.0
1346,2004,11,5,4,3,12756.0
1347,2004,11,5,4,4,12824.0
1348,2004,11,5,4,5,13119.0
1349,2004,11,5,4,6,14071.0
1350,2004,11,5,4,7,15761.0
1351,2004,11,5,4,8,16274.0
1352,2004,11,5,4,9,15996.0
1353,2004,11,5,4,10,15962.0
1354,2004,11,5,4,11,15768.0
1355,2004,11,5,4,12,15606.0
1356,2004,11,5,4,13,15519.0
1357,2004,11,5,4,14,15316.0
1358,2004,11,5,4,15,14723.0
1359,2004,11,5,4,16,15201.0
1360,2004,11,5,4,17,14895.0
1361,2004,11,5,4,18,15547.0
1362,2004,11,5,4,19,16177.0
1363,2004,11,5,4,20,16039.0
1364,2004,11,5,4,21,15890.0
1365,2004,11,5,4,22,15669.0
1366,2004,11,5,4,23,14964.0
1367,2004,11,6,5,0,14141.0
1368,2004,11,4,3,1,12892.0
1369,2004,11,4,3,2,12382.0
1370,2004,11,4,3,3,12367.0
1371,2004,11,4,3,4,12357.0
1372,2004,11,4,3,5,12521.0
1373,2004,11,4,3,6,13426.0
1374,2004,11,4,3,7,15050.0
1375,2004,11,4,3,8,15857.0
1376,2004,11,4,3,9,15857.0
1377,2004,11,4,3,10,16055.0
1378,2004,11,4,3,11,16113.0
1379,2004,11,4,3,12,16065.0
1380,2004,11,4,3,13,16000.0
1381,2004,11,4,3,14,15881.0
1382,2004,11,4,3,15,15703.0
1383,2004,11,4,3,16,15664.0
1384,2004,11,4,3,17,15835.0
1385,2004,11,4,3,18,16471.0
1386,2004,11,4,3,19,16796.0
1387,2004,11,4,3,20,16693.0
1388,2004,11,4,3,21,16369.0
1389,2004,11,4,3,22,15890.0
1390,2004,11,4,3,23,14952.0
1391,2004,11,5,4,0,14038.0
1392,2004,11,3,2,1,12529.0
1393,2004,11,3,2,2,12096.0
1394,2004,11,3,2,3,11918.0
1395,2004,11,3,2,4,11887.0
1396,2004,11,3,2,5,12142.0
1397,2004,11,3,2,6,12907.0
1398,2004,11,3,2,7,14509.0
1399,2004,11,3,2,8,15250.0
1400,2004,11,3,2,9,15341.0
1401,2004,11,3,2,10,15672.0
1402,2004,11,3,2,11,15818.0
1403,2004,11,3,2,12,15723.0
1404,2004,11,3,2,13,15698.0
1405,2004,11,3,2,14,15628.0
1406,2004,11,3,2,15,15385.0
1407,2004,11,3,2,16,15254.0
1408,2004,11,3,2,17,15407.0
1409,2004,11,3,2,18,16019.0
1410,2004,11,3,2,19,16574.0
1411,2004,11,3,2,20,16402.0
1412,2004,11,3,2,21,16099.0
1413,2004,11,3,2,22,15616.0
1414,2004,11,3,2,23,14532.0
1415,2004,11,4,3,0,13253.0
1416,2004,11,2,1,1,12494.0
1417,2004,11,2,1,2,11988.0
1418,2004,11,2,1,3,11802.0
1419,2004,11,2,1,4,11803.0
1420,2004,11,2,1,5,11951.0
1421,2004,11,2,1,6,12788.0
1422,2004,11,2,1,7,14132.0
1423,2004,11,2,1,8,14760.0
1424,2004,11,2,1,9,15083.0
1425,2004,11,2,1,10,15266.0
1426,2004,11,2,1,11,15600.0
1427,2004,11,2,1,12,15737.0
1428,2004,11,2,1,13,15904.0
1429,2004,11,2,1,14,15856.0
1430,2004,11,2,1,15,15820.0
1431,2004,11,2,1,16,15689.0
1432,2004,11,2,1,17,15743.0
1433,2004,11,2,1,18,16257.0
1434,2004,11,2,1,19,16627.0
1435,2004,11,2,1,20,16237.0
1436,2004,11,2,1,21,15954.0
1437,2004,11,2,1,22,15173.0
1438,2004,11,2,1,23,14194.0
1439,2004,11,3,2,0,13183.0
1440,2004,11,1,0,1,11730.0
1441,2004,11,1,0,2,11434.0
1442,2004,11,1,0,3,11383.0
1443,2004,11,1,0,4,11372.0
1444,2004,11,1,0,5,11697.0
1445,2004,11,1,0,6,12751.0
1446,2004,11,1,0,7,14513.0
1447,2004,11,1,0,8,15300.0
1448,2004,11,1,0,9,15467.0
1449,2004,11,1,0,10,15630.0
1450,2004,11,1,0,11,15782.0
1451,2004,11,1,0,12,15452.0
1452,2004,11,1,0,13,15344.0
1453,2004,11,1,0,14,15312.0
1454,2004,11,1,0,15,15130.0
1455,2004,11,1,0,16,15032.0
1456,2004,11,1,0,17,15232.0
1457,2004,11,1,0,18,15610.0
1458,2004,11,1,0,19,16072.0
1459,2004,11,1,0,20,15899.0
1460,2004,11,1,0,21,15774.0
1461,2004,11,1,0,22,15439.0
1462,2004,11,1,0,23,14194.0
1463,2004,11,2,1,0,13165.0
1464,2004,10,31,6,1,11433.0
1465,2004,10,31,6,3,10318.0
1466,2004,10,31,6,4,10263.0
1467,2004,10,31,6,5,10296.0
1468,2004,10,31,6,6,10508.0
1469,2004,10,31,6,7,10975.0
1470,2004,10,31,6,8,11548.0
1471,2004,10,31,6,9,12202.0
1472,2004,10,31,6,10,12671.0
1473,2004,10,31,6,11,12770.0
1474,2004,10,31,6,12,12821.0
1475,2004,10,31,6,13,12822.0
1476,2004,10,31,6,14,12902.0
1477,2004,10,31,6,15,12802.0
1478,2004,10,31,6,16,12688.0
1479,2004,10,31,6,17,12830.0
1480,2004,10,31,6,18,13380.0
1481,2004,10,31,6,19,14067.0
1482,2004,10,31,6,20,13930.0
1483,2004,10,31,6,21,13843.0
1484,2004,10,31,6,22,13341.0
1485,2004,10,31,6,23,12831.0
1486,2004,11,1,0,0,12181.0
1487,2004,10,30,5,1,12200.0
1488,2004,10,30,5,2,11676.0
1489,2004,10,30,5,3,11297.0
1490,2004,10,30,5,4,11036.0
1491,2004,10,30,5,5,10996.0
1492,2004,10,30,5,6,11212.0
1493,2004,10,30,5,7,11683.0
1494,2004,10,30,5,8,12416.0
1495,2004,10,30,5,9,13002.0
1496,2004,10,30,5,10,13572.0
1497,2004,10,30,5,11,14004.0
1498,2004,10,30,5,12,14066.0
1499,2004,10,30,5,13,13948.0
1500,2004,10,30,5,14,13763.0
1501,2004,10,30,5,15,13572.0
1502,2004,10,30,5,16,13549.0
1503,2004,10,30,5,17,13577.0
1504,2004,10,30,5,18,13518.0
1505,2004,10,30,5,19,13684.0
1506,2004,10,30,5,20,13978.0
1507,2004,10,30,5,21,13929.0
1508,2004,10,30,5,22,13519.0
1509,2004,10,30,5,23,12902.0
1510,2004,10,31,6,0,12187.0
1511,2004,10,29,4,1,12510.0
1512,2004,10,29,4,2,12022.0
1513,2004,10,29,4,3,11753.0
1514,2004,10,29,4,4,11530.0
1515,2004,10,29,4,5,11744.0
1516,2004,10,29,4,6,12355.0
1517,2004,10,29,4,7,13861.0
1518,2004,10,29,4,8,15040.0
1519,2004,10,29,4,9,15295.0
1520,2004,10,29,4,10,15491.0
1521,2004,10,29,4,11,15539.0
